actor,actorLabel,IMDb_ID
http://www.wikidata.org/entity/Q7823293,Tony Rock,nm0734204
http://www.wikidata.org/entity/Q7823519,Tony T. Roberts,nm1491432
http://www.wikidata.org/entity/Q7828852,Toukie Smith,nm0810208
http://www.wikidata.org/entity/Q7831266,Tracey Ross,nm0743897
http://www.wikidata.org/entity/Q7831829,Tracy Reed,nm0715731
http://www.wikidata.org/entity/Q7838625,Trenyce,nm1336012
http://www.wikidata.org/entity/Q7838922,Trevante Rhodes,nm5218990
http://www.wikidata.org/entity/Q7849134,Tré Armstrong,nm1345514
http://www.wikidata.org/entity/Q7859570,Ty Barnett,nm1981117
http://www.wikidata.org/entity/Q7859975,Tyler Collins,nm0172730
http://www.wikidata.org/entity/Q7861765,Tyson Cane,
http://www.wikidata.org/entity/Q7879275,Neferteri Shepherd,nm0791835
http://www.wikidata.org/entity/Q7901608,Urylee Leonardos,nm0502844
http://www.wikidata.org/entity/Q7915217,Vantile Whitfield,nm1438893
http://www.wikidata.org/entity/Q7917361,Vaughn Lowery,nm2210393
http://www.wikidata.org/entity/Q7920579,Venus DeMilo,nm0218494
http://www.wikidata.org/entity/Q7924865,Vic Moore,
http://www.wikidata.org/entity/Q7925746,Victor Bozeman,nm0102464
http://www.wikidata.org/entity/Q7932565,Vinie Burrows,nm1888656
http://www.wikidata.org/entity/Q7932632,Vinnette Justine Carroll,nm0141030
http://www.wikidata.org/entity/Q7964340,Walter Borden,nm0096168
http://www.wikidata.org/entity/Q7970728,Warrington Hudlin,nm0399738
http://www.wikidata.org/entity/Q7976785,Wayne Woodson,nm0940879
http://www.wikidata.org/entity/Q7983678,Wes Felton,nm3700983
http://www.wikidata.org/entity/Q8015411,William McGhee,nm0569183
http://www.wikidata.org/entity/Q8054729,Yolanda Hughes,nm1122515
http://www.wikidata.org/entity/Q9080852,Sylvia del Villard,
http://www.wikidata.org/entity/Q9165138,Janet MacLachlan,nm0533672
http://www.wikidata.org/entity/Q9334703,Seba Johnson,nm2439892
http://www.wikidata.org/entity/Q10273578,Eric Santos,nm2085703
http://www.wikidata.org/entity/Q10329439,Michael D. Ellison,
http://www.wikidata.org/entity/Q10346097,Patrice Fisher,nm0279727
http://www.wikidata.org/entity/Q10577372,Marietta Canty,nm0134783
http://www.wikidata.org/entity/Q11683974,A. J. Calloway,nm2923257
http://www.wikidata.org/entity/Q11684745,Jeryl Prescott,nm1367802
http://www.wikidata.org/entity/Q11738702,Ken Sagoes,nm0756209
http://www.wikidata.org/entity/Q11832125,Ysaye Maria Barnwell,nm0056155
http://www.wikidata.org/entity/Q11834523,Crystal R. Fox,nm0288935
http://www.wikidata.org/entity/Q11835264,Tiffany Haddish,nm1840504
http://www.wikidata.org/entity/Q11835646,Adrienne-Joi Johnson,nm0424458
http://www.wikidata.org/entity/Q11836448,Paula Newsome,nm0628420
http://www.wikidata.org/entity/Q11836999,Kimberly Russell,nm0751274
http://www.wikidata.org/entity/Q11837831,Ethel Ayler,nm0043847
http://www.wikidata.org/entity/Q11837864,Karen Fraction,nm0289500
http://www.wikidata.org/entity/Q11837865,Tomiko Fraser,nm0292251
http://www.wikidata.org/entity/Q11837873,La'Myia Good,nm0328703
http://www.wikidata.org/entity/Q11837905,Leeah D. Jackson,nm1867264
http://www.wikidata.org/entity/Q11837916,Mammy Lou,nm0521593
http://www.wikidata.org/entity/Q11837919,Mother Love,nm0522389
http://www.wikidata.org/entity/Q11837927,Kiara Muhammad,nm3628686
http://www.wikidata.org/entity/Q11837937,Ion Overman,nm0653887
http://www.wikidata.org/entity/Q11837942,Trina Parks,nm0663024
http://www.wikidata.org/entity/Q11853951,Basil Wallace,nm0908534
http://www.wikidata.org/entity/Q11862854,Candice Glover,nm5086206
http://www.wikidata.org/entity/Q11871265,Kianna Underwood,nm0881018
http://www.wikidata.org/entity/Q12470060,Chance the Rapper,
http://www.wikidata.org/entity/Q13218387,Rain Pryor,nm0699428
http://www.wikidata.org/entity/Q13560267,Issa Rae,nm4793987
http://www.wikidata.org/entity/Q13560424,Buffie Carruth,nm2454431
http://www.wikidata.org/entity/Q13560445,Camille Yarbrough,
http://www.wikidata.org/entity/Q13560446,Desreta Jackson,nm0413448
http://www.wikidata.org/entity/Q13560597,Valisia LeKae,nm3331622
http://www.wikidata.org/entity/Q13561656,AzMarie Livingston,nm4939934
http://www.wikidata.org/entity/Q13561994,Vonzell Solomon,
http://www.wikidata.org/entity/Q14952263,Trestin George,
http://www.wikidata.org/entity/Q15059447,D'Mitch Davis,nm0204410
http://www.wikidata.org/entity/Q15109868,Maxine Powell,nm1483691
http://www.wikidata.org/entity/Q15220541,Kim Hamilton,nm0358001
http://www.wikidata.org/entity/Q15428850,Onzy Matthews,nm3372274
http://www.wikidata.org/entity/Q15506220,George Kirby,nm0456154
http://www.wikidata.org/entity/Q15509336,Aja Naomi King,nm3813115
http://www.wikidata.org/entity/Q15553290,Brent Jennings,nm0421116
http://www.wikidata.org/entity/Q15619235,Tone Bell,nm3052894
http://www.wikidata.org/entity/Q15629275,Lonne Elder III,nm0253039
http://www.wikidata.org/entity/Q15732994,Candice Patton,nm2765384
http://www.wikidata.org/entity/Q15980317,Sean Ringgold,nm2548468
http://www.wikidata.org/entity/Q7395613,Saafir,nm0754280
http://www.wikidata.org/entity/Q7407878,Sam McDaniel,nm0567434
http://www.wikidata.org/entity/Q7422463,Sarah Jones,nm0429213
http://www.wikidata.org/entity/Q7425075,Sasha Allen,nm1296598
http://www.wikidata.org/entity/Q7427484,Saundra Quarterman,nm0702944
http://www.wikidata.org/entity/Q7429196,Sayeed Shahidi,nm3162144
http://www.wikidata.org/entity/Q7440826,Sean Blakemore,nm1017646
http://www.wikidata.org/entity/Q7441519,Sean Weathers,nm2922915
http://www.wikidata.org/entity/Q7455425,Serria Tawan,nm1245962
http://www.wikidata.org/entity/Q7461149,Shag Thomas,
http://www.wikidata.org/entity/Q7487541,Shamika Cotton,nm1445239
http://www.wikidata.org/entity/Q7490255,Sharon Warren,nm1709173
http://www.wikidata.org/entity/Q7490953,Shaun Robinson,nm0993669
http://www.wikidata.org/entity/Q7491043,Shauneille Perry,nm0675292
http://www.wikidata.org/entity/Q7495596,Sheryl Underwood,nm0881041
http://www.wikidata.org/entity/Q7498878,Shirley Washington,nm0913533
http://www.wikidata.org/entity/Q7502302,Shorty Mack,
http://www.wikidata.org/entity/Q7520260,Simone Battle,nm2124978
http://www.wikidata.org/entity/Q7560476,Sommore,nm0970240
http://www.wikidata.org/entity/Q7560935,Sonequa Martin-Green,nm2792296
http://www.wikidata.org/entity/Q7576267,Spencir Bridges,nm0108795
http://www.wikidata.org/entity/Q7608334,Stephanie McKay,
http://www.wikidata.org/entity/Q7608424,Stephanie Umoh,
http://www.wikidata.org/entity/Q7611429,Sterling Houston,
http://www.wikidata.org/entity/Q7614283,Steve White,nm0925473
http://www.wikidata.org/entity/Q7619414,Stoney Jackson,nm0414064
http://www.wikidata.org/entity/Q7620310,Stormé DeLarverie,
http://www.wikidata.org/entity/Q7634777,Sugar Chile Robinson,nm0732630
http://www.wikidata.org/entity/Q7647732,Susan Dalian,nm0197928
http://www.wikidata.org/entity/Q7659422,Sy Richardson,nm0724784
http://www.wikidata.org/entity/Q7659423,Sy Smith,nm1106426
http://www.wikidata.org/entity/Q7672736,Ta-Tanisha,nm0845814
http://www.wikidata.org/entity/Q7672837,Tab Baker,nm0048957
http://www.wikidata.org/entity/Q7676150,Taimak,nm0846818
http://www.wikidata.org/entity/Q7676521,Taiwan Brown,nm2681353
http://www.wikidata.org/entity/Q7681609,Tammy Townsend,nm0870206
http://www.wikidata.org/entity/Q7683333,Tanisha Harper,nm1648177
http://www.wikidata.org/entity/Q7683334,Tanisha Lynn,nm1550458
http://www.wikidata.org/entity/Q7683376,Tanjareen Martin,nm1550590
http://www.wikidata.org/entity/Q7683977,Tanya Blount,nm0089417
http://www.wikidata.org/entity/Q7703824,Terron Brooks,nm0112277
http://www.wikidata.org/entity/Q7788255,Thomas Carroll,nm1271436
http://www.wikidata.org/entity/Q7788983,Thomas Dilward,
http://www.wikidata.org/entity/Q28655334,Yahya Abdul-Mateen II,nm5584344
http://www.wikidata.org/entity/Q28658907,Nakoa-Wolf Momoa,
http://www.wikidata.org/entity/Q28659023,Lola Momoa,
http://www.wikidata.org/entity/Q28790157,Sir Lady Java,
http://www.wikidata.org/entity/Q28822780,Ethel Moses,nm0608572
http://www.wikidata.org/entity/Q29564173,Larry Marshall,nm0551004
http://www.wikidata.org/entity/Q39300026,Jor'Dan Armstrong,
http://www.wikidata.org/entity/Q40499677,Robert Owens,
http://www.wikidata.org/entity/Q47457021,Tyrone Smith,
http://www.wikidata.org/entity/Q52274851,Kevin Wendell Jones,nm6489846
http://www.wikidata.org/entity/Q52306598,Marcus Orelias,nm5953882
http://www.wikidata.org/entity/Q56243689,Shan Omar Huey,nm0400186
http://www.wikidata.org/entity/Q56290481,Dyllón Burnside,nm6824171
http://www.wikidata.org/entity/Q56469858,Virgia Brocks-Shedd,
http://www.wikidata.org/entity/Q57330543,Theresa Hightower,
http://www.wikidata.org/entity/Q60197376,Antoinette Robertson,nm4024462
http://www.wikidata.org/entity/Q60197401,Jasmin Brown,nm8664097
http://www.wikidata.org/entity/Q60197404,Harper Grace Robinson,nm9781688
http://www.wikidata.org/entity/Q18044240,Janee Michelle,nm0585032
http://www.wikidata.org/entity/Q18044952,Karlous Miller,
http://www.wikidata.org/entity/Q18045107,Narcissister,
http://www.wikidata.org/entity/Q18049086,Danièle Watts,nm0915125
http://www.wikidata.org/entity/Q18149105,Dexter Darden,nm2766708
http://www.wikidata.org/entity/Q18162361,Astro,nm4702342
http://www.wikidata.org/entity/Q18196390,Robby Novak,
http://www.wikidata.org/entity/Q18348798,Hazel Joan Bryant,
http://www.wikidata.org/entity/Q18619863,Adrienne C. Moore,nm3166754
http://www.wikidata.org/entity/Q18715928,Odessa Warren Grey,nm6987564
http://www.wikidata.org/entity/Q18749573,Trai Byers,nm1784293
http://www.wikidata.org/entity/Q18763814,Anhayla,
http://www.wikidata.org/entity/Q18764122,Jillian Hervey,nm3649894
http://www.wikidata.org/entity/Q19519424,Jessie Usher,nm1900772
http://www.wikidata.org/entity/Q19519643,Brandon Broady,
http://www.wikidata.org/entity/Q19559065,Derek Webster,nm0916871
http://www.wikidata.org/entity/Q19605379,Susan Heyward,nm2526851
http://www.wikidata.org/entity/Q19666008,Leighann Lord,
http://www.wikidata.org/entity/Q19666388,Teyonah Parris,nm3500582
http://www.wikidata.org/entity/Q19666500,Angela Robinson,nm1378653
http://www.wikidata.org/entity/Q19667862,O'Shea Jackson Jr.,nm6578009
http://www.wikidata.org/entity/Q19668311,Ronnie Eckstine,nm0248753
http://www.wikidata.org/entity/Q19822598,J. Karen Thomas,nm0858952
http://www.wikidata.org/entity/Q19864411,Khalilah Ali,nm0019436
http://www.wikidata.org/entity/Q19866579,Marti Belle,nm8976250
http://www.wikidata.org/entity/Q19867396,Nore Davis,nm4347601
http://www.wikidata.org/entity/Q19879696,Ashley Everett,nm3723211
http://www.wikidata.org/entity/Q19896126,Darlene McCoy,
http://www.wikidata.org/entity/Q19896764,Margot Bingham,nm3925982
http://www.wikidata.org/entity/Q19958069,Henry Judd Baker,nm0048509
http://www.wikidata.org/entity/Q19972658,Jared Sawyer Jr.,nm5617932
http://www.wikidata.org/entity/Q20676357,Ronald Cyler II,nm5518972
http://www.wikidata.org/entity/Q20715517,Inez Clough,nm0167174
http://www.wikidata.org/entity/Q20740941,Corey Hawkins,nm3659660
http://www.wikidata.org/entity/Q20741007,Jaz Sinclair,nm3596959
http://www.wikidata.org/entity/Q20890349,Kyle Jean-Baptiste,
http://www.wikidata.org/entity/Q20895485,Jason Mitchell,nm4207146
http://www.wikidata.org/entity/Q20962958,Serayah McNeill,nm5465683
http://www.wikidata.org/entity/Q20969038,Ta'Rhonda Jones,nm7055190
http://www.wikidata.org/entity/Q20973967,Jerrod Carmichael,nm4273797
http://www.wikidata.org/entity/Q20973977,Daveed Diggs,nm4377526
http://www.wikidata.org/entity/Q20974059,Stephen Rider,nm2728757
http://www.wikidata.org/entity/Q15998913,Frank H. Wilson,nm0933415
http://www.wikidata.org/entity/Q15999109,Evelyn Ellis,nm0254833
http://www.wikidata.org/entity/Q16004445,Peggi Blu,nm1519470
http://www.wikidata.org/entity/Q16009368,Anita Thompson Dickinson Reynolds,nm0859858
http://www.wikidata.org/entity/Q16013079,Davis Roberts,nm0205369
http://www.wikidata.org/entity/Q16013708,Paulene Myers,nm0583314
http://www.wikidata.org/entity/Q16019125,Nick LaTour,nm0490336
http://www.wikidata.org/entity/Q16084385,Dorothy Morrison,nm0607129
http://www.wikidata.org/entity/Q16192717,Michael Genet,nm0312796
http://www.wikidata.org/entity/Q16199564,D'atra Hicks,nm1348378
http://www.wikidata.org/entity/Q16200566,Darmirra Brunson,nm1599793
http://www.wikidata.org/entity/Q16201562,Peppermint,
http://www.wikidata.org/entity/Q16202876,Chris Knowings,nm0461479
http://www.wikidata.org/entity/Q16204065,Nathan Pelle,nm5580510
http://www.wikidata.org/entity/Q16204558,Misty Copeland,nm4341891
http://www.wikidata.org/entity/Q16209935,Germany Kent,nm5018892
http://www.wikidata.org/entity/Q16210099,Faysal Ahmed,nm5314015
http://www.wikidata.org/entity/Q16213883,Cocoa Brown,nm2072060
http://www.wikidata.org/entity/Q16237544,Hawthorne James,nm0416551
http://www.wikidata.org/entity/Q16238636,Dominic Hoffman,nm0388865
http://www.wikidata.org/entity/Q16239210,E'Shun Melvin,nm5665196
http://www.wikidata.org/entity/Q16240338,Diamond White,nm4024158
http://www.wikidata.org/entity/Q16727679,Danielle Brooks,nm5335029
http://www.wikidata.org/entity/Q16729989,Michelle Hurst,nm0403630
http://www.wikidata.org/entity/Q16730130,Jadagrace,nm3020026
http://www.wikidata.org/entity/Q16730837,Kiki Haynes,nm0371487
http://www.wikidata.org/entity/Q16736692,Michael Che,nm5182370
http://www.wikidata.org/entity/Q16762370,Lakeith Stanfield,nm3147751
http://www.wikidata.org/entity/Q16832130,Taylour Paige,nm3666749
http://www.wikidata.org/entity/Q16832285,Samira Wiley,nm4148126
http://www.wikidata.org/entity/Q17006659,Billy McClain,nm0565595
http://www.wikidata.org/entity/Q17166317,Edwina Findley,nm1731401
http://www.wikidata.org/entity/Q17279192,Brandon J. Dirden,nm3089125
http://www.wikidata.org/entity/Q17351932,Shawn Fonteno,nm1062259
http://www.wikidata.org/entity/Q17386136,Juliette Jeffers,nm0420156
http://www.wikidata.org/entity/Q17386495,Osas Ighodaro Ajibade,nm2294311
http://www.wikidata.org/entity/Q17403485,Henry E. Taylor III,nm2350095
http://www.wikidata.org/entity/Q17488217,Gail Boggs,nm0091768
http://www.wikidata.org/entity/Q17489623,Ron Funches,nm3236733
